2/8/2020,6429.12,1341.35
2/9/2020,6382.8,1376.67
2/10/2020,4614.21,466.04
2/11/2020,4468.52,607.6
2/12/2020,7463.86,1633.51
2/13/2020,4969.65,1019.06
2/14/2020,5596.39,1028.81
2/15/2020,6012.43,1001.04
2/16/2020,6178.97,672.22
2/17/2020,4923.99,1049.47
2/18/2020,4173.63,643.16
2/19/2020,6560.93,1433.37
2/20/2020,4548.91,426.35
2/21/2020,4468.29,991.23
2/22/2020,5850.55,1123.97
2/23/2020,6435.84,1222.49
2/24/2020,3776.61,552.75
2/25/2020,4578.92,1053.02
2/26/2020,5455.93,1847.98
2/27/2020,4849.91,813.59
2/28/2020,4169.33,788.9
2/29/2020,5904.7,1116.9
3/1/2020,7597.65,1681.35
3/2/2020,4545.35,573.14
3/3/2020,4575.3,565.58
3/4/2020,7953.01,2786.85
3/5/2020,5829.72,1059.62
3/6/2020,7680.6765,1815.76
3/7/2020,8607.5505,2027.37
3/8/2020,8297.188,2603.67
3/9/2020,5612.211,1119.27
3/10/2020,4989.17,959.13
3/11/2020,8872.115,2028.98
3/12/2020,4653.395,1096.48
3/13/2020,5024.335,784.01
3/14/2020,7619.886,1646.61
3/15/2020,7053.745,1309.82
3/16/2020,5762.348,1042.53
3/17/2020,6373.4195,1809.47
3/18/2020,8672.034,4194.19
3/19/2020,7985.285,2214.25
3/20/2020,6816.204,1044.2
3/21/2020,7132.356,2173.85
3/22/2020,8797.79,2055.08
3/23/2020,6474.9615,2572.38
3/24/2020,6916.912,2095.3
3/25/2020,10055.892,4976.02
3/26/2020,7668.52,2732.47
3/27/2020,7060.24,1647.13
3/28/2020,8196.7815,2412.94
3/29/2020,6937.63,1473.81
3/30/2020,5962.51,1946.7
3/31/2020,5954.95,2103.2
4/1/2020,12281.265,3120.12
4/2/2020,6824.245,1617.29
4/3/2020,7374.52,1557.84
4/4/2020,7466.185,1686.39
4/5/2020,6709.3,1389.06
4/6/2020,4628.995,503.53
4/7/2020,5495.025,1140.65
4/8/2020,9035.935,2368.71
4/9/2020,7184.16,1221.24
4/10/2020,8247.215,2027.49
4/11/2020,7720.865,1580.34
4/12/2020,8554.835,2261.89
4/13/2020,8177.81,2001.41
4/14/2020,5972.26,1020.14
4/15/2020,8733.2,2424.72
4/16/2020,5117.02,886.86
4/17/2020,5458.385,1400.74
4/18/2020,5885.98,1127.52
4/19/2020,5233.54,1118.13
4/20/2020,4173.745,821.48
4/21/2020,4636.995,1162.59
4/22/2020,7476.775,2058.07
4/23/2020,4524.42,972
4/24/2020,4437.75,698.68
4/25/2020,5190.8,1480.21
4/26/2020,5376.175,1116.3
4/27/2020,3916.525,1232.45
4/28/2020,4364.88,692.72
4/29/2020,8194.195,2230.31
4/30/2020,4318.19,959.97
5/1/2020,5397.23,1202.84
5/2/2020,4421.195,927.05
5/3/2020,4625.575,1093.87
5/4/2020,3662.675,756.07
5/5/2020,4360.78,1251.44
5/6/2020,7711.335,1967.86
5/7/2020,4098.11,924.51
5/8/2020,4468.095,1041.98
5/9/2020,4783.785,916.57
5/10/2020,4691.18,613.57
5/11/2020,4152.57,1270.61
5/12/2020,3241.4,897.11
5/13/2020,6935.12,2401.26
5/14/2020,4404.305,822.18
5/15/2020,4350.215,750.72
5/16/2020,4536.835,1438.41
5/17/2020,4390.69,1039.23
5/18/2020,3652.59,714.78
5/19/2020,3701.485,694.14
5/20/2020,6737.505,1688.36
5/21/2020,4333.99,777.33
5/22/2020,4195.715,1335.91
5/23/2020,5155.815,1077.75
5/24/2020,5133.525,1101.79
5/25/2020,4129.315,1135.03
5/26/2020,3742.48,596.58
5/27/2020,7504.375,1904.58
5/28/2020,4315.105,954.11
5/29/2020,4937.425,1403.72
5/30/2020,5002.295,1706.49
5/31/2020,4338.62,798.28
6/1/2020,4702.03,622.75
6/2/2020,4057.4,949.76
6/3/2020,6636.345,1640.01
6/4/2020,4499.745,716.14
6/5/2020,3984.04,764.58
6/6/2020,4700,1246.52
6/7/2020,5398.11,1468.64
6/8/2020,4531.48,1298.67
6/9/2020,3997.05,1092.04
6/10/2020,6965.74,2866.23
6/11/2020,4283.185,818.71
6/12/2020,4672.565,1120.82
6/13/2020,4889.335,1259.15
6/14/2020,5249.605,786.55
6/15/2020,4282.31,727.59
6/16/2020,3252.06,843.2
6/17/2020,6804.85,2053.75
6/18/2020,5186.42,996.45
6/19/2020,3784.71,947.19
6/20/2020,4564.855,1439.65
6/21/2020,4793.335,1344.88
6/22/2020,3943.48,1022.13
6/23/2020,3663.915,606.76
6/24/2020,6868.005,1979.23
6/25/2020,4408.75,979.75
6/26/2020,4725.83,924.35
6/27/2020,5009.14,1527.08
6/28/2020,4347.655,926.79
6/29/2020,3834.01,927.87
6/30/2020,4414.46,943.58
7/1/2020,7260.125,2423.96
7/2/2020,4042.48,721.98
7/3/2020,4708.185,1247.38
7/4/2020,5172.855,855.6
7/5/2020,5643.43,1302.04
7/6/2020,4453.36,1167.82
7/7/2020,3966.52,1306
7/8/2020,7469.075,2067.21
7/9/2020,3866.605,899.52
7/10/2020,4623.335,1033.01
7/11/2020,5021.38,1545.97
7/12/2020,5310.01,1617.51
7/13/2020,4053.44,1137.51
7/14/2020,3981.55,922.93
7/15/2020,7919.855,3104.02
7/16/2020,3869.27,964.36
7/17/2020,4651.06,1074.22
7/18/2020,5011.965,1044.53
7/19/2020,5179.335,1451.48
7/20/2020,3995.85,665.04
7/21/2020,3668.73,601.22
7/22/2020,6544.495,1723.15
7/23/2020,4496.75,1084.34
7/24/2020,4006.105,839.71
7/25/2020,5178.26,1412.84
7/26/2020,5136.93,1096.01
7/27/2020,3983.2,622.91
7/28/2020,3806.65,965.71
7/29/2020,7663.19,2178.44
7/30/2020,3928.84,951.31
7/31/2020,4192.935,907.4
8/1/2020,5271.01,1417
8/2/2020,5235.545,1407.23
8/3/2020,4080.605,1208.32
8/4/2020,4058.84,1038.17
8/5/2020,6556.62,3084.49
8/6/2020,5267.865,672.83
8/7/2020,4755.93,1010.42
8/8/2020,4830.93,1376.43
8/9/2020,6097.185,2023.07
8/10/2020,4803.275,963.47
8/11/2020,4572.225,1130.96
8/12/2020,8270.19,3448.14
8/13/2020,5495.675,996.76
8/14/2020,4605.065,1198.1
8/15/2020,6282.43,2015.35
8/16/2020,6705.98,2071.73
8/17/2020,4732.985,1688.24
8/18/2020,4590.155,759.81
8/19/2020,6315.66,2945.45
8/20/2020,4736.955,1182.25
8/21/2020,4614.865,1580.29
8/22/2020,5595.515,1309.6
8/23/2020,4747.07,1334.01
8/24/2020,4070.32,989.37
8/25/2020,4580.79,1090.45
8/26/2020,8161.86,4453.95
8/27/2020,5524.765,1091.97
8/28/2020,4691.45,677.39
8/29/2020,4876.245,1457.18
8/30/2020,5458.61,1631.33
8/31/2020,4321.36,1320.05
