BARCODE;ONHAND;COUNT
41400199921984;24;24
41301599971984;18;8
6122550006168;0;3
41400199901984;15;15
26102377895;2;2
8930403202287;0;0
AIF-H4998;16;16
AIF-P0861;12;12
883314639153;3;4
8930403201389;12;12
41400599861984;1;0
41400599721984;2;2
883314631562;1;0
41400198931984;10;10
8851324635001;3;3
8851324640005;8;8
41400198451984;1;1
8930403202454;7;7
41400398541984;2;3
41400198541984;-1;0
41301599951984;8;8
41400199961984;24;24
41400199991984;23;24
6920020452266;1;1
41400398571984;1;1
41400198791984;12;12
41400198781984;12;12
41400398791984;2;2
41400198351984;11;11
41400199841984;0;0
8859334400770;7;8
41400599661984;1;1
41400599781984;1;1
883314542240;3;3
883314177923;4;4
41400198511984;6;6
6920020401875;14;18
6975332460423;18;18
6975332460430;18;22
AIF-P2017;12;12
6971201261023;19;15
6971201261030;21;19
41400198711984;13;13
41400198391984;17;17
41400198721984;15;9
JYCK0311;11;11
JYCK0310;12;10
41400199891984;22;24
883314634525;3;3
AGC-N3617;3;12
8930403201419;10;9
8930403201402;7;7
JYCK0446;3;2
41400199671984;9;9
41400199871984;14;14
5052609920024;8;8
41400599771984;9;9
41400198561984;11;11
41400198361984;11;11
41400398521984;0;0
8551920000851;7;7
8551920000844;14;14
41400599821984;1;1
41400599881984;1;1
41400599671984;3;0
6975332460461;20;20
6971201261047;38;60
6920020401936;21;35
8930403201174;10;0
41400398761984;2;1
41400198741984;27;0
6920020401950;23;42
41400199751984;30;26
41400198571984;20;21
6971201262075;12;11
41400198621984;2;1
41400398561984;2;2
6971201261108;56;36
6975332460508;20;20
6920020451825;18;18
41400198601984;10;10
41400198461984;15;15
6971201261177;4;4
41400198681984;15;50
41400199181984;34;35
6953684211085;0;0
41400198771984;-2;21
41400198231984;20;20
26102895122;2;8
41400198331984;20;20
41400199791984;12;12
AGC-N3621;12;12
41301599941984;8;20
41400198341984;41;41
41400198411984;20;20
41400198651984;12;12
41400398771984;9;9
41400198591984;7;7
41400198481984;12;8
41400599901984;3;2
41400599681984;3;3
JYCK0301;11;11
8930403201303;12;12
8930403201310;12;8
883314634570;12;12
41400198491984;11;15
8551920000301;2;2
5052609912470;14;14
5052609910018;9;9
26102895146;-1;5
AGC-N3622;12;12
AGC-N3620;12;12
AIF-L9816;11;11
AIF-P2021;10;10
883314749298;6;6
AIF-P4246;12;12
AIF-P4251;12;12
AGC-N2055;16;16
AGC-N2056;23;23
AIF-P0867;12;12
AIF-P2611;12;12
AIF-P4127;12;11
JYCK0275;21;21
8930403201181;-8;11
8851771092754;0;0
8930403201297;10;10
AIF-N4102;12;12
41400199971984;158;1
41400199691984;47;47
41400199681984;24;24
26102633731;1;18
883314748178;12;10
883314606508;1;5
6956591003330;0;4
6935581801774;7;39
6935581800784;1;3
1183224041005;5;5
41400199281984;7;7
883314634563;0;0
6933890359016;14;14
41400399311984;-1;0
AIF-P4245;12;12
883314734133;6;6
AIF-P0787;12;12
AIF-L9818;12;12
AIF-L9817;12;12
5052609920208;1;1
41400399341984;21;21
6920432160599;23;23
6920432160537;3;3
6920432169943;17;17
41400199861984;0;2
6918035001623;1;1
11381036762;1;1
691803500167;1;1
41400699291984;20;20
8858732399785;11;9
41400998961984;4;4
TL806;6;6
TL808;6;4
883314727463;8;8
883314542301;10;10
883314606560;7;7
26102377918;41;41
883314716663;9;9
AIF-P8252;12;12
AIF-P8183;12;12
26102895139;11;27
26102633755;6;6
AIF-P8238;12;12
883314729313;4;4
883314542349;9;5
41400198661984;12;12
41400199121984;6;6
41400199051984;13;11
41400199111984;23;23
8851871183758;1;1
8851871183772;4;4
71160071216;1;1
8851871183789;2;2
41300298251984;5;5
41700198311984;5;5
225088987110;3;3
41700198851984;3;3
5010993506590;3;4
41700199761984;1;1
41700899001984;1;1
41700199271984;0;0
8858599022338;0;0
6970341060657;25;24
6970341060510;21;21
6970341060626;32;32
6970341060787;24;24
41700199851984;63;63
41700198991984;3;2
6931846645671;0;0
6931923701160;1;0
8858740434225;4;4
8858740436212;1;1
8858740486651;4;4
8858740436625;10;9
41700899901984;2;2
6933534707289;8;13
41700899991984;222;34
810031362462;3;6
41700399981984;17;9
41501299531984;8;4
41700898921984;3;2
8608130001953;6;5
8936075212296;0;0
41700199251984;0;0
41700199591984;4;4
6500055008432;0;22
41700899871984;2;2
41700899851984;4;4
6934374529949;4;4
41700899891984;0;0
8009593810319;1;2
8858599022253;1;1
8936099158785;1;1
41700199401984;-1;1
8936075213200;1;2
41700598981984;2;2
41700899941984;2;1
8936075212869;1;1
6948381100060;0;0
41700898931984;2;4
8936099158112;0;0
41700899961984;0;0
41700199601984;2;2
8936099154022;0;0
41700899861984;9;9
41700299151984;10;0
6971179650430;0;0
41700198431984;25;23
41700199261984;0;0
3688-F4;6;7
41700199921984;5;5
6974011902117;1;1
6937672300012;26;26
6400050004234;0;0
41700198421984;3;4
668920658;0;0
6000100005329;10;10
41700399971984;8;0
41700399221984;15;3
41700199481984;3;3
41700199411984;6;6
999919048;0;0
826956600503;2;2
711746875073;1;1
41700199521984;3;4
41700199651984;3;3
41700199611984;4;4
618812869;0;0
8859331007699;0;0
8009593810630;0;0
41700198681984;5;5
8859331001956;4;4
828861756;1;0
41700198381984;1;1
41700199891984;1;1
666322849;0;0
6933563368772;0;0
6930960480069;5;5
8009593803229;5;5
41700198441984;20;10
21200299971984;0;0
41700199621984;28;25
5C503;8;10
8858599021218;6;6
8853347026668;0;0
41700198451984;16;11
600522874;0;0
41700898851984;14;14
41700198411984;7;4
6200160005493;0;0
8608130004367;3;3
8009593811071;2;1
8009593810968;0;0
41700198401984;2;2
8608130008938;4;4
8858740484701;0;0
391393470;1;3
41700199901984;4;4
41700299211984;10;8
41700199911984;0;0
41700299201984;4;4
5036024042578;1;1
41700299101984;-3;0
41700199711984;3;1
41700199691984;1;1
4018A;9;9
41700298621984;10;10
6617062012670;6;6
41700898941984;4;4
8009593810098;0;0
6267993355508;0;0
6972791510355;3;3
8851631048327;4;4
8858599019062;4;0
8859331026102;0;0
8859331026089;0;0
8009593805445;7;7
8608130015882;0;0
6267993377432;0;0
6926313200912;4;4
41700199391984;5;5
41700199161984;0;0
8861;2;2
41700199701984;3;2
41700199681984;1;0
8857121527846;2;1
8857121527860;2;2
41700199771984;0;0
41700199351984;0;0
3558380021537;2;2
41700199981984;8;10
41700199781984;0;0
HC-627;5;5
6400120004317;3;3
6932489703001;7;5
6950914277033;13;13
41700299941984;3;3
40700499931984;23;10
668-37A;1;1
41700199871984;1;1
8851631148096;2;2
41700898871984;3;3
41700199461984;1;6
6903516411251;5;14
8858793058867;2;2
41700198831984;14;13
41900798321984;13;26
41300298471984;85;85
41900899421984;46;44
41900799811984;27;27
41700299921984;1;1
41700299901984;2;2
722301926192;5;5
810017900145;5;5
41700198821984;2;2
670820681;3;2
670920682;4;4
852131006068;1;1
6917051601619;10;10
3558380020400;3;3
6500135009335;9;9
862856257362;6;6
6500135002848;1;1
6500100007113;8;9
8608130002004;4;2
30915329378;6;6
41700399961984;13;13
41700299871984;14;14
8608130008778;2;0
41700299851984;3;3
3558380038092;2;2
803979004150;0;1
803979005225;1;1
41700299861984;1;1
803979004105;4;1
41700299991984;2;2
4571394090220;3;3
6500150006456;4;4
41700299891984;4;4
41700198841984;9;9
866795000331;3;3
8608130017428;0;3
8594156310318;4;4
852131006174;1;1
602573655900;0;0
6918042501604;1;1
41700299911984;2;2
5425016920558;2;2
41800199981984;11;7
41800199991984;4;8
41700399941984;3;6
816B-46;1;0
726F-1;6;0
816B-26;14;14
41700198221984;8;8
8853347027986;10;10
735520326;6;6
41700198371984;4;4
8853347026552;5;5
903721247;7;10
41700199431984;1;1
41700199381984;6;6
8859331023873;3;3
6903516411848;5;5
41700199961984;0;6
41700199631984;5;5
41700199561984;4;4
41700199531984;2;2
41700198211984;6;6
41700199541984;3;3
906521247;9;9
996842010;6;8
8859074811225;3;3
66190762760;4;4
41700199551984;1;1
8608130012027;15;14
41700198861984;5;4
41700199451984;4;4
6971999498960;0;0
41900499021984;5;5
41700199301984;1;0
29877032228;2;2
41700199941984;3;3
41700199641984;4;3
41700199511984;2;2
66190640660;1;0
41700199931984;2;0
41700198471984;0;0
41700198241984;13;12
600622875;3;3
41700199671984;0;1
41700199801984;1;1
8858599021638;1;1
41700199441984;4;4
700304046666;7;7
41700199491984;1;1
41700199731984;0;1
41700199331984;0;3
8853347023247;4;4
41700198251984;0;0
41700199661984;2;2
6500120013538;14;14
6916010901494;13;13
41501299301984;6;6
6911031001161;20;5
41700299981984;2;2
644216627721;3;3
696859265808;2;2
6939286835119;0;0
41700199321984;2;2
41700198461984;5;5
41700199581984;3;3
8859331022210;2;3
6200200009566;3;3
41700199291984;1;0
41700299951984;3;3
3558380067870;2;2
41700199361984;5;5
41700398991984;6;0
41700198391984;0;0
41700299971984;2;2
5021463982073;3;3
41700199791984;3;4
8853347019912;2;2
41700199471984;2;2
8859331004261;0;0
8608130013741;6;6
41800499991984;0;0
6903516411145;0;0
6500120006745;7;7
41700199341984;0;0
41700199831984;0;0
21100999371984;2;2
41700198281984;6;6
41700199501984;2;2
8859331001741;3;3
6943448300186;0;0
8608130016209;4;4
8858599021102;2;2
6926292579038;8;8
6953684295252;26;29
6953684295276;23;21
6926292521013;13;13
88000138;8;8
41400698361984;12;12
6957146564238;22;22
6926292520337;5;5
6926292520338;7;7
6953684205046;146;3
6953684295009;9;11
41401199001984;3;1
SP-113;37;35
8932003202546;11;11
8984343912577;3;11
6806066166032;5;2
6982013120088;7;3
20600699981984;0;0
41401099041984;8;15
JYCK0019;1;1
JYCK001;0;0
8984343915912;10;9
41400498531984;0;5
8004360087895;11;12
41400399771984;12;12
41400398281984;6;6
41400398601984;10;3
41400498721984;0;0
41400398611984;8;8
708092;4;3
BMR-234510;6;6
41400398441984;4;4
708091;7;7
883314426151;7;1
883314386486;14;25
41400398421984;7;1
883314483925;12;11
BMR-461254;4;4
41400398381984;3;3
6933890381666;12;12
41400398711984;8;11
708090;1;1
41400398731984;84;17
41400398341984;11;11
41400398661984;72;0
BMR-461253;3;3
BMR-461252;6;6
708096;3;3
708095;2;2
41400398701984;12;37
883314186079;17;18
883314176162;21;12
6933890375795;0;0
JYLUM004;24;22
41400398621984;4;16
6933890364645;0;0
41400399751984;4;4
41400398741984;1;1
708093;0;0
41400398331984;18;18
6951097100590;0;0
6933890372565;10;10
6933890378109;12;12
41400399711984;12;12
6933890371155;12;12
41400399741984;12;12
6951097101344;0;0
883314186062;21;21
41400398321984;13;12
6951097114719;36;36
41400398651984;0;0
AIF-N4106;4;4
41400399731984;12;12
26102935477;41;42
41400399721984;12;12
883314290714;21;27
883314182569;8;25
6933890356473;0;0
41400398351984;11;11
AGC-13729;2;2
708082;19;19
708084;5;6
708085;12;12
708081;12;12
708083;16;16
708086;5;5
AGC-H2317;0;0
BMR-192341;0;0
BMR-192343;1;2
6933890358101;4;4
41400399891984;12;12
BMR-165271;0;0
JYLUM002;21;21
AGC-L8091;1;1
JYLUM001;12;12
41400398631984;0;0
8984343915592;2;3
6982013191958;4;3
6982013190197;13;13
8984343913826;-1;11
6982013191804;-1;3
6970398904232;3;3
6982013191699;7;9
6970398906472;9;3
6806066145112;0;2
6970398904195;1;1
6953684212488;1;2
6982013191774;8;1
6970398908155;7;1
6806066144504;5;3
6970398904249;4;4
6970398906342;0;1
6806066145082;10;8
6970075680107;26;0
6806066198001;3;3
41400499431984;7;1
6982013190722;5;5
8984343913895;2;2
6970398908193;0;0
8984343921173;3;2
6970398908223;0;7
8984343921197;5;6
8984343921180;8;7
8851094029116;5;5
8984343921012;19;17
41400499691984;6;6
6982013191750;3;3
8984343912201;0;3
6970398908308;8;8
6970398906359;1;1
6982013191446;2;3
6970398908100;163;5
6970398906946;144;9
6982013190746;147;3
6970398908186;7;5
6970075680084;8;8
6970398908407;7;9
6970398908254;6;8
6970398908209;10;15
8984343914717;2;1
6806066144412;120;2
6982013191927;13;7
6982013191859;6;5
6970398908322;1;2
6982013190371;0;1
6982013120118;2;2
6970398906366;-1;0
6970398077201;7;9
6970398908445;5;1
6970398908940;2;2
6970398920034;5;2
8984343916018;0;4
6982013190944;5;6
8-SHORT;5;7
41400498381984;3;1
6806066166193;6;4
8984343914670;4;5
6970398904201;5;5
6806066166100;17;13
8993373271776;3;3
8851094023701;8;2
6930886035121;20;18
883314541083;0;1
3031000080141;2;2
4151006041041;2;1
3031000081040;1;1
3151002421040;2;2
3151002420140;1;1
3151002422342;2;1
3031000082341;3;2
3031004000140;2;1
3031004000142;2;2
3031004002344;2;2
3031004000143;0;1
3021005450140;2;2
3021005450143;2;2
4151006041043;2;1
4151006041039;0;1
4151006041044;2;1
3021005450144;2;2
3021005450139;1;1
3021005450141;1;1
4151006041045;2;1
3021005450142;2;1
8850301231984;8;9
8850300721984;6;6
8850104431984;3;1
8850104631984;6;10
8850104831984;5;8
8850103721984;11;12
8850205391984;53;59
8850100421984;10;10
8850100531984;11;13
8850200121984;9;12
8850202941984;5;6
8850203621984;6;10
3031004000141;1;0
3151002421041;2;2
3151002422341;1;0
3031000080139;2;1
3031000080144;1;1
3031000081044;1;1
42300298961984;1;1
42300298901984;2;2
42300298281984;1;1
42300298851984;1;1
42300298721984;1;1
42300297531984;6;4
42300297501984;1;1
42300297511984;1;1
42300297491984;8;7
42300296841984;3;6
42300296831984;1;1
42300297381984;1;1
42300297351984;6;3
42300297341984;4;2
42300297331984;1;1
42300297361984;8;2
42300297371984;1;1
8850205291984;118;118
8850102221984;4;2
8850102121984;1;4
8850101721984;5;6
8850101831984;5;5
8850103341984;4;4
8850103421984;13;13
8850101621984;5;5
8850102031984;5;5
8850101921984;4;4
8851302642021;5;4
42300299501984;7;6
8851302643011;2;4
8854310640065;1;1
8851302642045;0;0
8854310842049;1;1
8854310840038;2;2
8854310741069;3;2
8854310742042;-1;1
8854310644049;-2;1
8854310743025;-1;0
8854310842070;4;4
3031000080140;1;1
3031000082340;1;1
3031000082344;2;2
3031000082342;2;2
3151002422343;2;2
3151002421044;0;2
42300298911984;2;1
3151002421042;1;1
3151002420141;2;2
3151002420143;1;1
42300298931984;1;1
3151002420144;2;2
42300298941984;1;1
42300298861984;1;2
42300298881984;3;3
42300298871984;1;1
42300298471984;2;2
42300298451984;1;1
42300298461984;2;3
42300298441984;3;1
42300298431984;1;1
42300298841984;4;1
42300298801984;2;2
42300298791984;4;4
42300298771984;2;3
42300298831984;2;1
42300298811984;2;1
42300298821984;2;1
42300298781984;2;2
42300298661984;2;1
42300298671984;1;1
42300298691984;4;4
42300298681984;2;1
42300298701984;2;1
42300298741984;4;4
42300298731984;2;2
42300298751984;2;3
42300298311984;1;1
42300298301984;2;2
42300298291984;1;1
42300298321984;1;1
9557458546662;6;5
5000204660128;5;5
5000204064728;21;21
9557458541186;10;10
9557458541148;0;1
4710731000540;0;0
9557458546686;10;10
8851938800062;22;22
5000204660159;1;1
9557458543302;-1;0
9557458543340;5;5
9557458547706;3;3
8857124452169;1;0
42300298591984;3;3
42300298561984;1;1
42300298571984;0;0
6892066012936;1;1
6892066012929;3;3
42300298601984;2;1
42300298551984;0;0
42300298011984;0;0
42300298081984;14;12
42300298021984;21;21
42300298041984;0;12
42300299971984;88;87
42300299651984;93;92
42300299961984;54;62
8851140038062;4;6
8851138441041;5;6
42300299981984;3;1
42300299511984;27;26
42300199901984;39;52
42300199891984;18;28
42300199791984;29;21
42300199861984;149;15
6994012205147;2;0
6407300030838;2;1
6997678901569;30;12
6997842121359;37;13
6930175825679;60;33
6928235166619;13;6
42300199741984;56;53
42300199971984;2;2
6972194150073;19;18
6970676686669;1;0
42300199961984;20;1
42300199921984;37;15
42300199831984;23;3
42300199811984;22;9
41200199971984;12;9
42300199751984;76;92
42300198851984;45;49
6958744050659;0;0
6971014430036;1;0
8262800088021;3;3
8851140040058;39;8
8851133942017;5;5
8851133543054;-1;1
8851133942055;0;0
8851124443042;3;2
8851133141045;1;1
8854215205062;-1;1
8851134943068;1;0
8851133142011;4;1
8851133942031;3;6
8851130542036;2;3
8851128344031;3;1
8851128344055;4;3
8851130542050;3;7
8851133140062;1;1
8851134940012;1;1
8851128342075;1;2
8851122441071;2;2
8851122443068;4;4
8851133543078;2;2
8851140236055;6;0
8851133140031;-2;1
8851126743072;4;4
8851124442076;3;3
8851122442016;-1;1
8851135440023;-2;0
8851124442069;0;0
8851133942024;2;1
8851127643036;1;0
8851128340019;1;3
21100498411984;67;66
21100498581984;40;40
42300199761984;5;4
21100498561984;26;29
42300199091984;45;43
21100499421984;33;34
21100499441984;12;13
21100499431984;1;0
21100499451984;19;29
21100497731984;3;3
42300299051984;2;2
42300199701984;26;48
42301099991984;8;8
42301099981984;10;12
42300199711984;107;2
6949875790187;11;11
1252924030841;2;1
1252924030836;1;1
1252924030138;-2;0
1252924030837;1;1
1252924033041;-2;1
1252924033036;-2;0
1252924030140;0;0
42300298401984;6;6
42300298381984;1;1
42300298421984;1;1
42300298411984;2;2
42300298391984;4;2
42300298531984;8;4
42300298521984;6;6
42300298501984;4;4
42300298491984;6;6
42300298611984;7;7
42300298511984;4;4
42300298621984;5;4
42300298631984;15;16
42300298641984;7;8
42300298651984;6;4
42300298371984;1;3
42300298361984;4;4
42300298351984;7;6
42300298341984;2;2
42300298331984;4;3
22S09-W1;0;1
40100795631984;2;2
8850500171984;12;12
8850500161984;18;17
8850500181984;6;6
8850500031984;5;4
8850500191984;5;5
8850500041984;10;10
8850500051984;12;12
8850500071984;19;17
8850500091984;41;43
8850500081984;13;12
8850500061984;18;18
8850500151984;24;24
8850500211984;5;5
8850500121984;5;5
8850500201984;4;4
8850500011984;44;44
8850500021984;72;72
8850500101984;6;6
8850500111984;9;9
8850500141984;6;6
8850500131984;30;30
8850400431984;4;4
8850400121984;3;4
8850400631984;6;5
8850400321984;2;2
8850400721984;6;6
8850400831984;3;3
8850405931984;5;7
8850405421984;5;5
8850405711984;5;6
8850405821984;5;2
8850404821984;6;5
8850404431984;6;6
8850405531984;5;5
8850404221984;6;6
454556;8;8
764873;4;4
959513;4;4
339846;4;4
744662;3;3
182740;4;2
228978;4;4
525437;4;4
435355;4;4
706042;4;3
279868;4;4
656329;4;4
887907;4;4
355847;2;2
119079;4;4
390189;4;3
183264;4;4
652091;4;3
925925;3;3
532172;8;8
42300297441984;2;2
42300297311984;4;2
42300297291984;3;2
42300297131984;2;2
42300296871984;1;1
42300296891984;3;3
42300297111984;3;3
42300296911984;4;4
42300296901984;2;2
42300297121984;2;2
42300296951984;2;1
42300296961984;3;3
42300297101984;3;3
42300296801984;4;4
42300296971984;1;1
42300297181984;1;1
42300297011984;4;4
42300296991984;2;2
42300699591984;3;3
42300699621984;5;6
42300899941984;1;1
42300899911984;1;1
42300899931984;3;3
42300899981984;1;1
42300899901984;1;1
42300699611984;5;5
42300699601984;4;4
42300296601984;6;6
42300296491984;4;4
42300699581984;4;3
42300899821984;1;0
42300899831984;1;1
42300899851984;1;1
42300899871984;1;1
42300899861984;1;1
42300899881984;1;1
42300699741984;2;1
42300699651984;3;3
42300699661984;3;3
42300699781984;1;1
42300699681984;3;4
42300699751984;1;1
42300699761984;1;1
42300699691984;3;3
42300699771984;1;1
42300699731984;2;1
42300699671984;3;3
42300699641984;3;2
42300699701984;3;3
42300799971984;8;7
42300699521984;2;2
42300699511984;2;2
42300699471984;1;1
42300699501984;1;1
42300699481984;1;1
42300699491984;2;2
42300799961984;6;7
42300699561984;5;5
42300699541984;8;4
42300699551984;8;4
42300699571984;11;11
42300699811984;3;3
42300699801984;3;3
42300699711984;2;1
42300699721984;2;1
42300699791984;3;3
42300699821984;3;3
42300799948984;5;5
42300799951984;15;15
42300799949984;25;25
42300699931984;6;1
42300699911984;20;24
42300699941984;5;5
42300699951984;9;9
41300799871984;29;30
42300699921984;3;3
42300699961984;3;2
42300699971984;11;11
42300699991984;10;10
42300699901984;22;21
42300699981984;11;11
42300699891984;8;8
42300699881984;9;9
42300699861984;2;2
42300699831984;3;2
42300699851984;16;16
42300699871984;53;54
42300296681984;14;14
41501299761984;5;4
41501299811984;5;5
42300699841984;8;8
41501299771984;2;2
41501299751984;3;3
41501299851984;6;6
41501299861984;2;2
41501299801984;3;3
41501299711984;2;1
8852016245768;2;2
8852016245102;5;5
8852122720371;3;2
8852122724959;0;1
41501299841984;22;23
8852016245775;2;2
8852016243795;2;2
41501299821984;4;4
41501299781984;6;6
41301099921984;18;17
41501299831984;6;1
41501299701984;6;6
41301099931984;9;10
41501299791984;12;12
8850007992202;25;18
8850007992318;45;45
8850007991489;2;2
41501299681984;22;18
42300296751984;36;37
42300296721984;28;27
42300296781984;40;40
42300296761984;30;30
42300296701984;33;26
42300296711984;25;26
42300296691984;16;24
42300296741984;41;41
42300296731984;30;30
42300296771984;41;59
8850404931984;6;7
8850404631984;6;6
8850404521984;6;6
8850404721984;6;6
8850404321984;6;6
8850405231984;11;10
8850405121984;6;7
8850404031984;6;5
8850403921984;5;6
8850404121984;6;5
8850405021984;6;5
8850405311984;12;11
8850402111984;5;1
8850405611984;6;6
8850406231984;6;5
8850406121984;6;6
8850406011984;5;4
8850401921984;5;5
8850402931984;9;8
8850402721984;6;5
8850402811984;3;3
8850403331984;11;11
8850403521984;12;12
8850403421984;12;11
8850406431984;5;5
8850406521984;5;5
8850406311984;6;6
8850402521984;10;9
8850402331984;4;4
8850402221984;0;9
8850402031984;5;4
42300297171984;2;2
42300297191984;3;3
42300297201984;5;6
42300297211984;8;8
42300297041984;3;3
42300297241984;5;3
42300297221984;2;2
42300297231984;2;1
42300297251984;5;6
42300297031984;1;1
42300297261984;8;8
42300297021984;1;1
42300297051984;2;0
42300297061984;4;4
42300297141984;6;5
42300297151984;6;6
42300297281984;1;1
42300297301984;2;2
42300297661984;4;6
42300297651984;2;2
42300297631984;4;1
42300297641984;2;1
42300297601984;3;2
42300297611984;3;3
42300297581984;1;1
42300297621984;3;3
42300296791984;4;4
42300297421984;6;5
42300297451984;2;2
42300297461984;4;3
42300296811984;4;4
42300297411984;6;4
42300297431984;1;1
42300298221984;2;2
42300298231984;2;2
42300298151984;2;2
42300298211984;2;2
42300298201984;2;2
42300298161984;4;5
42300298171984;3;2
42300298181984;4;4
42300298191984;4;4
42300297811984;2;2
42300297931984;2;2
42300297901984;2;2
42300297821984;2;2
42300297911984;2;2
42300297941984;2;2
42300297921984;1;1
42300297861984;0;1
42300297951984;2;2
42300297771984;4;6
42300297761984;4;4
42300297801984;4;3
42300298241984;4;2
42300297751984;3;3
42300297781984;2;1
42300298261984;3;2
42300297791984;2;2
42300298251984;4;4
42300297871984;3;2
42300297881984;3;3
42300297891984;2;2
42300298091984;1;1
42300298101984;2;2
42300298111984;2;2
42300297831984;2;2
42300298271984;2;2
42300297841984;3;3
42300297701984;2;2
42300298121984;2;2
42300297731984;2;2
42300297961984;2;2
42300297721984;1;1
42300297741984;2;2
42300297991984;2;2
42300298141984;2;2
42300297851984;0;1
42300298001984;2;2
8850200641984;6;5
8850204521984;3;1
8850204741984;6;5
8850200421984;12;12
8850200531984;11;11
8850204631984;4;3
8850202041984;11;6
8850201931984;11;11
8850201821984;10;6
8850200721984;12;12
8850202531984;9;9
8850200831984;7;10
8850202421984;7;9
8850100941984;3;0
8850202341984;4;5
8850202231984;9;9
8850202121984;12;9
8850201741984;6;12
8850201521984;12;11
8850201331984;7;6
8850201221984;12;12
8850201631984;10;12
8850201441984;4;4
8850200341984;6;4
8850203541984;6;5
8850200941984;5;3
8850200231984;10;10
8850201131984;11;11
8850201021984;12;10
8850104021984;11;12
8850103821984;12;11
8850103931984;9;7
8850104221984;10;10
8850103121984;6;10
8850103531984;13;13
8850103641984;6;7
8850103231984;13;11
8850104521984;6;8
8850104321984;6;6
8850204441984;3;8
8850202831984;6;5
8850203731984;5;14
8850203131984;6;16
8850202721984;6;6
8850203021984;5;10
8850203431984;6;5
8850204141984;3;9
8850204031984;2;8
8850203921984;11;11
8850202641984;6;1
8850204821984;4;6
8850203241984;5;6
8850100831984;12;11
8850204931984;5;5
8850205041984;6;4
8850204331984;6;8
8850204221984;3;4
8850203841984;4;0
8850203321984;3;3
8850104131984;11;8
8850100721984;11;10
8850101541984;6;0
8850101431984;9;8
8850101321984;11;11
8850102431984;11;10
8850102321984;9;9
8850101241984;5;5
8850101131984;9;12
8850101021984;9;8
8850102521984;11;11
8850100231984;8;8
8850100121984;12;11
8850100341984;6;5
8850400231984;4;1
8850406731984;5;5
8850406811984;5;5
8850403231984;6;6
8850403021984;5;5
8850403111984;6;6
8850406621984;6;4
42300297671984;3;3
42300297681984;6;6
42300297691984;5;5
8850102921984;3;2
8850103031984;5;5
8850300321984;5;4
8850300431984;6;6
8850301121984;5;4
8850102831984;6;5
8850102721984;6;4
8850301341984;5;4
8850300231984;4;3
8850300121984;5;5
8850300631984;6;12
8850300521984;6;10
8850300831984;6;6
8850100641984;4;4
8850301031984;11;10
8850300921984;11;11
8850401321984;4;4
8850401211984;6;6
8850401431984;4;2
8850401731984;6;4
8850401511984;5;5
8850401621984;5;3
8850402421984;3;2
8850401131984;4;5
8850401021984;3;4
8850400911984;6;5
8850401811984;6;5
8850403831984;5;5
8850403621984;6;5
8850403721984;5;4
42300297521984;0;0
42300297471984;2;2
42300297481984;2;2
42300296851984;2;2
42300296861984;4;4
42300297391984;3;0
42300297401984;4;4
42300297321984;1;0
42300296461984;24;24
42300296431984;8;8
42300296481984;23;23
42300296441984;12;12
42300296421984;12;12
42300297541984;3;3
42300297551984;3;3
42300297561984;3;3
42300297571984;2;2
42300297081984;1;1
42300297091984;2;2
42300297071984;1;1
42300296881984;0;0
42300296921984;1;1
42300296941984;2;5
42300297001984;5;2
42300297161984;8;4
42300799950984;8;8
42300296471984;20;20
42300296541984;3;3
42300296661984;3;3
42300296561984;4;4
42300296651984;16;18
42300296581984;3;3
42300296521984;2;2
42300296641984;3;2
42300296591984;3;3
42300296531984;3;3
42300296511984;3;2
42300296611984;3;3
42300296621984;3;19
42300296631984;3;3
42300296671984;16;16
42300699531984;7;8
41300799891984;49;48
41300799881984;50;50
42300899921984;3;3
206141;4;4
845027;4;4
326609;4;4
363898;4;4
564716;8;8
687332;4;4
996684;4;4
902552;4;4
997005;4;4
534525;4;4
42300799981984;7;5
42300799991984;8;8
8850201739115;2;0
41300798311984;10;12
41300799861984;64;61
41300799961984;105;104
41300798421984;11;13
41300799021984;11;9
41300799031984;15;13
42300296571984;3;3
41300799261984;7;9
8850201739283;2;3
41300798371984;19;18
8850201750004;3;6
8850201739658;3;3
8850201739139;2;0
41300798431984;1;0
41300799851984;54;52
41300799221984;10;10
8850201379786;6;3
41300799201984;3;3
42300296451984;9;9
41300799051984;37;34
41300799001984;21;21
41300798621984;6;4
41300798401984;20;21
2S3L;4;3
41300798631984;18;18
41300799321984;15;20
41300799011984;18;18
1D1T12;28;30
3S12;3;3
41300798391984;17;17
41300499981984;0;0
8887549547423;5;5
41300499991984;3;9
6952336890357;1;1
41300499961984;1;1
41300499971984;2;2
8851030007482;1;1
41300499951984;0;0
41900798011984;10;10
41900798501984;6;6
41900798611984;0;1
41300299491984;2;2
42200299951984;7;6
42200299931984;3;3
41600499991984;4;1
41900798401984;1;1
41900798391984;2;4
41900798441984;2;3
41300299321984;2;2
41600599571984;1;1
41600599591984;1;1
41600599581984;1;1
6281006543034;17;11
FW-1006;2;1
6100000572256;4;4
41900798601984;0;3
6100000586093;3;3
6100000553170;3;3
6100000586178;1;1
41300299501984;77;11
6100000586147;3;3
41300299521984;197;8
41300299121984;10;10
41900798381984;9;7
41300299301984;4;4
41400497191984;9;2
41300299291984;3;2
41900798251984;6;3
41600599561984;1;1
41300299951984;6;6
41300299081984;13;13
41900798561984;4;4
8851906881321;97;97
